41

NashvilleDavidson,Kansas City,T_399,594.5402002,148.6350501,1671467584,47700000,TRAIN
Oklahoma City,Baltimore,T_400,2073.713866,518.4284664,1671316492,189000000,TRAIN
Oklahoma City,Virginia Beach,T_401,2275.728413,568.9321032,1671401918,212220000,TRAIN
Oklahoma City,Detroit,T_402,1542.053925,385.5134813,1671407636,126900000,TRAIN
Oklahoma City,Austin,T_403,2012.170175,503.0425438,1671462793,183679000,TRAIN
Oklahoma City,Philadelphia,T_404,2167.792542,541.9481355,1671323100,193560000,TRAIN
Oklahoma City,Atlanta,T_405,1093.448918,273.3622295,1671376041,135300000,TRAIN
Oklahoma City,Omaha,T_406,651.0197173,162.7549293,1671470596,80700000,TRAIN
El Paso,Minneapolis,T_407,2324.098417,581.0246043,1671300075,199260000,TRAIN
El Paso,Baltimore,T_408,2717.059651,679.2649128,1671255034,246000000,TRAIN
El Paso,Detroit,T_409,2185.399711,546.3499277,1671239729,183900000,TRAIN
El Paso,Wichita,T_410,1286.4511,321.6127751,1671381112,116264000,TRAIN
El Paso,Jacksonville,T_411,1863.628952,465.907238,1671325051,163221000,TRAIN
El Paso,Atlanta,T_412,1696.196186,424.0490466,1671382006,192300000,TRAIN
Boston,Minneapolis,T_413,1608.124304,402.0310759,1671464990,135960000,TRAIN
Boston,El Paso,T_414,3094.582923,773.6457307,1671337505,274320000,TRAIN
Boston,Oakland,T_415,67.59211601,16.898029,1671404810,8672000,TRAIN
Boston,Sacramento,T_416,3512.386569,878.0966424,1671408119,280980000,TRAIN
Boston,Houston,T_417,1974.467868,493.6169671,1671255294,202380000,TRAIN
Boston,New York,T_418,231.5309124,57.88272811,1671439907,15120000,TRAIN
Boston,Tulsa,T_419,1638.211087,409.5527719,1671463277,127200000,TRAIN
Boston,Colorado Springs,T_420,2295.943476,573.9858689,1671462054,175226000,TRAIN
Portland,Omaha,T_421,1627.489952,406.8724881,1671400960,143820000,TRAIN
Portland,Oklahoma City,T_422,1875.587858,468.8969646,1671302720,173820000,TRAIN
Portland,Long Beach,T_423,160.5815289,40.14538223,1671470489,44459000,TRAIN
Portland,Tucson,T_424,3347.123631,836.7809079,1671318894,308820000,TRAIN
Portland,Fresno,T_425,3791.979907,947.9949768,1671312035,309350000,TRAIN
Portland,Atlanta,T_426,1208.782832,302.195708,1671490326,98700000,TRAIN
Portland,Raleigh,T_427,146.3701528,36.59253819,1671418080,15660000,TRAIN
Las Vegas,Memphis,T_428,2446.817325,611.7043314,1671350668,246373000,TRAIN
Las Vegas,Portland,T_429,3039.681067,759.9202667,1671474037,309553000,TRAIN
Las Vegas,Kansas City,T_430,1697.835363,424.4588408,1671240527,215953000,TRAIN
Las Vegas,Colorado Springs,T_431,946.7941774,236.6985443,1671306283,124516000,TRAIN
Las Vegas,Oklahoma City,T_432,1267.681968,316.920492,1671402534,118753000,TRAIN
Las Vegas,New York,T_433,2864.671925,716.1679811,1671303773,286873000,TRAIN
Detroit,Kansas City,T_434,840.0824073,210.0206018,1671399737,99240000,TRAIN
Detroit,Oakland,T_435,883.2204676,220.8051169,1671309242,122372000,TRAIN
Detroit,Raleigh,T_436,870.8073392,217.7018348,1671270273,89940000,TRAIN
Detroit,Philadelphia,T_437,646.7993654,161.6998414,1671428724,62940000,TRAIN
Detroit,San Francisco,T_438,2700.040299,675.0100749,1671236706,220980000,TRAIN
Detroit,Colorado Springs,T_439,1386.608028,346.6520069,1671306369,105866000,TRAIN
Detroit,El Paso,T_440,1895.189006,473.7972516,1671365089,162540000,TRAIN
Detroit,Portland,T_441,955.326844,238.831711,1671371718,99000000,TRAIN
Memphis,San Francisco,T_442,2631.069983,657.7674956,1671350412,272070000,TRAIN
Memphis,Chicago,T_443,538.783959,134.6959898,1671365185,35580000,TRAIN
Memphis,Denver,T_444,1578.125133,394.5312833,1671280448,171180000,TRAIN
Memphis,New York,T_445,1536.121696,384.0304241,1671305466,147960000,TRAIN
Memphis,Los Angeles,T_446,2203.406421,550.8516052,1671413333,207300000,TRAIN
Memphis,Virginia Beach,T_447,1553.71768,388.4294201,1671427056,160920000,TRAIN
Memphis,Philadelphia,T_448,1364.188341,341.0470851,1671421841,141540000,TRAIN
Baltimore,Philadelphia,T_449,94.10477384,23.52619346,1671280986,4080000,TRAIN
Baltimore,Mesa,T_450,2791.581918,697.8954795,1671453839,283800000,TRAIN
Baltimore,Memphis,T_451,1071.447414,267.8618534,1671329421,104340000,TRAIN
Baltimore,El Paso,T_452,2372.248456,593.062114,1671333476,252420000,TRAIN
Baltimore,Bakersfield,T_453,3283.832024,820.958006,1671343768,337200000,TRAIN
Baltimore,Houston,T_454,1527.495203,381.8738007,1671467546,136534000,TRAIN
Milwaukee,Chicago,T_455,85.7684605,21.44211513,1671342893,5340000,TRAIN
Milwaukee,El Paso,T_456,1700.840313,425.2100783,1671240518,142500000,TRAIN
Milwaukee,Boston,T_457,1101.821892,275.4554731,1671417905,86220000,TRAIN
Milwaukee,Fort Worth,T_458,1104.411145,276.1027863,1671293819,93360000,TRAIN
Milwaukee,Kansas City,T_459,645.7107234,161.4276809,1671414848,52200000,TRAIN
Milwaukee,Omaha,T_460,580.4568265,145.1142066,1671253877,42900000,TRAIN
Milwaukee,Sacramento,T_461,2799.954271,699.9885677,1671243367,229380000,TRAIN
Milwaukee,Austin,T_462,3289.910897,822.4777242,1671286638,278419000,TRAIN
Tucson,San Francisco,T_463,970.8344,242.7086,1671281634,94440000,TRAIN
Tucson,Los Angeles,T_464,500.7299562,125.1824891,1671263143,36000000,TRAIN
Tucson,Minneapolis,T_465,2633.146604,658.2866511,1671458262,222060000,TRAIN
Tucson,Bakersfield,T_466,632.7862066,158.1965517,1671332029,52500000,TRAIN
Tucson,New York,T_467,2865.607088,716.401772,1671435694,282840000,TRAIN
Tucson,Fort Worth,T_468,1196.953171,299.2382928,1671301159,99780000,TRAIN
Tucson,Columbus,T_469,2708.010004,677.002501,1671304346,245100000,TRAIN
Tucson,Houston,T_470,1122.832931,280.7082328,1671322058,89700000,TRAIN
Fresno,San Antonio,T_471,1625.853261,406.4633153,1671489042,126060000,TRAIN
Fresno,Milwaukee,T_472,2978.005024,744.501256,1671349455,232860000,TRAIN
Fresno,Atlanta,T_473,2718.562126,679.6405316,1671455171,274260000,TRAIN
Fresno,Los Angeles,T_474,215.4038495,53.85096237,1671274917,24000000,TRAIN
Fresno,Detroit,T_475,2832.52716,708.13179,1671243019,226680000,TRAIN
Fresno,Chicago,T_476,2552.410006,638.1025016,1671278510,196680000,TRAIN
Fresno,Wichita,T_477,2308.816419,577.2041047,1671457769,198224000,TRAIN
Fresno,Denver,T_478,3590.609101,897.6522751,1671350451,309660000,TRAIN
Sacramento,Minneapolis,T_479,2484.274812,621.068703,1671447941,199920000,TRAIN
Sacramento,Arlington,T_480,3349.572455,837.3931136,1671240971,285045000,TRAIN
Sacramento,Omaha,T_481,1828.419586,457.1048964,1671378463,143400000,TRAIN
Sacramento,Columbus,T_482,2816.757385,704.1893463,1671319038,234660000,TRAIN
Sacramento,Long Beach,T_483,3385.671003,846.4177507,1671444515,319499000,TRAIN
Sacramento,Fresno,T_484,168.940833,42.23520824,1671318987,13200000,TRAIN
Sacramento,Wichita,T_485,1974.707096,493.676774,1671476472,160560000,TRAIN
Sacramento,Chicago,T_486,2323.078126,580.7695315,1671326754,178860000,TRAIN
Kansas City,El Paso,T_487,1501.620072,375.4050179,1671297944,142620000,TRAIN
Kansas City,Fresno,T_488,2343.490163,585.8725408,1671399149,227700000,TRAIN
Kansas City,Omaha,T_489,215.6753886,53.91884715,1671301063,15300000,TRAIN
Kansas City,Tulsa,T_490,269.8415414,67.46038536,1671315238,35100000,TRAIN
Kansas City,San Antonio,T_491,1413.989983,353.4974959,1671377734,134100000,TRAIN
Mesa,Wichita,T_492,1715.294024,428.823506,1671487290,168704000,TRAIN
Mesa,Raleigh,T_493,3221.4122,805.3530501,1671478696,329280000,TRAIN
Mesa,Baltimore,T_494,2801.09138,700.2728449,1671239730,302040000,TRAIN
Mesa,Boston,T_495,3350.178913,837.5447282,1671319872,322260000,TRAIN
Mesa,Long Beach,T_496,3396.718358,849.1795894,1671437623,359579000,TRAIN
Mesa,Oklahoma City,T_497,1561.251804,390.3129509,1671474447,156360000,TRAIN
Mesa,Oakland,T_498,3415.100997,853.7752494,1671451629,361712000,TRAIN
Atlanta,Arlington,T_499,1100.219998,275.0549995,1671269381,83280000,TRAIN
Atlanta,Virginia Beach,T_500,702.2107457,175.5526864,1671269210,68280000,TRAIN
Omaha,Kansas City,T_501,212.976153,53.24403825,1671357961,14700000,TRAIN
Omaha,Denver,T_502,1532.88746,383.2218651,1671281182,147540000,TRAIN
Omaha,Fort Worth,T_503,1270.573207,317.6433018,1671305997,115860000,TRAIN
Omaha,Las Vegas,T_504,2078.830856,519.707714,1671362227,179249000,TRAIN
Omaha,Long Beach,T_505,1557.281243,389.3203107,1671240626,175199000,TRAIN
Omaha,Chicago,T_506,494.688366,123.6720915,1671245246,34560000,TRAIN
Omaha,Portland,T_507,1627.478146,406.8695365,1671437892,153960000,TRAIN
Omaha,New York,T_508,1490.884023,372.7210058,1671328252,124320000,TRAIN
Colorado Springs,Boston,T_509,2122.531257,530.6328142,1671489478,181201000,TRAIN
Colorado Springs,Los Angeles,T_510,1959.513954,489.8784884,1671306798,267194000,TRAIN
Colorado Springs,Atlanta,T_511,1470.276254,367.5690635,1671464345,122581000,TRAIN
Colorado Springs,Chicago,T_512,1106.477825,276.6194563,1671280872,77881000,TRAIN
Colorado Springs,Virginia Beach,T_513,2054.668845,513.6672111,1671260132,180601000,TRAIN
Raleigh,Philadelphia,T_514,353.7769575,88.44423937,1671257254,34380000,TRAIN
Raleigh,El Paso,T_515,2700.653593,675.1633982,1671254705,221400000,TRAIN
Raleigh,Kansas City,T_516,1516.832476,379.2081191,1671344733,147660000,TRAIN
Raleigh,Memphis,T_517,1761.284799,440.3211997,1671424892,167280000,TRAIN
Raleigh,Los Angeles,T_518,3510.797102,877.6992756,1671328309,307980000,TRAIN
Raleigh,Fort Worth,T_519,2002.699238,500.6748096,1671269313,174420000,TRAIN
Long Beach,Indianapolis,T_520,1398.294152,349.573538,1671260717,120558000,TRAIN
Long Beach,San Francisco,T_521,3933.718361,983.4295902,1671308286,335815000,TRAIN
Long Beach,Milwaukee,T_522,1316.045137,329.0112842,1671420026,111131000,TRAIN
Long Beach,Los Angeles,T_523,3518.452393,879.6130983,1671240303,316315000,TRAIN
Long Beach,Portland,T_524,151.6710688,37.91776719,1671388038,23815000,TRAIN
Virginia Beach,Omaha,T_525,1505.914366,376.4785916,1671238549,147060000,TRAIN
Virginia Beach,Portland,T_526,815.3412782,203.8353196,1671285970,64080000,TRAIN
Virginia Beach,Raleigh,T_527,727.9908071,181.9977018,1671277469,77160000,TRAIN
Oakland,Indianapolis,T_528,1366.146902,341.5367255,1671430230,138511000,TRAIN
Oakland,Minneapolis,T_529,1589.004718,397.2511795,1671265242,142531000,TRAIN
Oakland,Baltimore,T_530,437.2699574,109.3174893,1671476589,30511000,TRAIN
Oakland,San Diego,T_531,3486.47602,871.619005,1671488773,338457000,TRAIN
Oakland,Oklahoma City,T_532,1739.717633,434.9294082,1671411430,166171000,TRAIN
Oakland,Raleigh,T_533,76.72999794,19.18249948,1671364848,13171000,TRAIN
Oakland,Atlanta,T_534,1072.827479,268.2068697,1671275342,84151000,TRAIN
Minneapolis,Oakland,T_535,1631.464241,407.8660603,1671435869,169712000,TRAIN
Minneapolis,Boston,T_536,1436.804241,359.2010603,1671328228,130260000,TRAIN
Minneapolis,Long Beach,T_537,1483.343686,370.8359216,1671336362,167579000,TRAIN
Minneapolis,Philadelphia,T_538,1245.013111,311.2532778,1671361667,110280000,TRAIN
Minneapolis,San Francisco,T_539,2584.89901,646.2247526,1671492822,224340000,TRAIN
Minneapolis,Omaha,T_540,452.6420545,113.1605136,1671378469,39660000,TRAIN
Minneapolis,Kansas City,T_541,460.2184312,115.0546078,1671274895,34440000,TRAIN
Tulsa,Milwaukee,T_542,781.5070059,195.3767515,1671355524,63540000,TRAIN
Tulsa,Indianapolis,T_543,662.0739074,165.5184768,1671413182,53700000,TRAIN
Tulsa,Baltimore,T_544,1333.562207,333.3905517,1671480462,136200000,TRAIN
Tulsa,Denver,T_545,1737.923735,434.4809336,1671398313,174794000,TRAIN
Tulsa,Long Beach,T_546,1664.767863,416.1919657,1671441301,151093000,TRAIN
Tulsa,Fresno,T_547,1724.520762,431.1301905,1671271167,137100000,TRAIN
Bakersfield,San Francisco,T_548,324.0667245,81.01668112,1671250999,25080000,TRAIN
Bakersfield,New York,T_549,3621.79509,905.4487724,1671318068,300600000,TRAIN
Bakersfield,Colorado Springs,T_550,1705.92872,426.4821801,1671464034,145246000,TRAIN
Bakersfield,Milwaukee,T_551,3089.609469,772.4023673,1671246030,240300000,TRAIN
Bakersfield,Wichita,T_552,2197.180283,549.2950709,1671442443,190064000,TRAIN
Bakersfield,Los Angeles,T_553,103.4085618,25.85214046,1671406441,9780000,TRAIN
Bakersfield,San Antonio,T_554,1514.217126,378.5542814,1671245189,117900000,TRAIN
Bakersfield,Chicago,T_555,2664.014452,666.0036129,1671258407,203880000,TRAIN
Bakersfield,Atlanta,T_556,2606.925991,651.7314977,1671439237,266100000,TRAIN
Wichita,Sacramento,T_557,2649.091606,662.2729014,1671279847,248199000,TRAIN
Wichita,Austin,T_558,2166.211774,541.5529435,1671249053,196438000,TRAIN
Wichita,Boston,T_559,1758.783159,439.6957898,1671254494,143520000,TRAIN
Wichita,Bakersfield,T_560,2228.71859,557.1796475,1671468471,199270000,TRAIN
Wichita,San Francisco,T_561,2520.323029,630.0807573,1671465260,230199000,TRAIN
Arlington,Portland,T_562,122.1981995,30.54954987,1671339190,14100000,TRAIN
Arlington,Fresno,T_563,3700.378016,925.094504,1671395336,300000000,TRAIN
Arlington,Minneapolis,T_564,1615.838625,403.9596562,1671468776,140325000,TRAIN
Arlington,Columbus,T_565,1113.194846,278.2987114,1671322901,123465000,TRAIN
Arlington,Baltimore,T_566,424.3821015,106.0955254,1671450894,31077000,TRAIN
